date,EQ_A,EQ_B,EQ_C,FX_USD_EUR,FX_USD_JPY,FUT_OIL,FUT_GOLD,FUT_SPX
2018-02-08,109.54128264848146,75.57400367598402,67.3752224244268,0.9850028364504314,109.5383089096745,45.35735799264006,1262.5777030713152,2891.9030373779433
2018-02-09,111.63703069871924,73.96572171434607,65.91750512976154,0.980940621798358,108.99615859590737,45.526163423826915,1242.370897750031,2935.5053456040428
2018-02-12,111.08595508937327,74.04204139425822,66.44909147430334,0.9796629470693391,109.44630388728862,45.26073306170988,1249.7514537133106,2923.815436324845
2018-02-13,111.73219627213595,74.35264331926219,66.86434835862102,0.9767994671714018,109.63712385545038,44.827646247455775,1257.630987039847,2797.94556513763
2018-02-14,108.45818320645327,74.75799039297311,69.97843433405502,0.9792465219882279,109.33783602505778,42.55212443419429,1266.9712390936509,2793.436215762839
2018-02-15,109.73951733215756,74.88728290448346,70.03029347128037,0.9879381930214982,109.33515507835521,42.34883777540347,1265.4325193060217,2760.8347638092687
2018-02-16,111.91265145137257,74.4899073913949,71.14367482896064,0.9887817036305057,109.8682671114535,42.8826613030853,1250.0779537036,2687.590491994363
2018-02-19,115.06493795856801,73.80976522094525,68.7948618160896,0.9867953837706199,110.42403586675151,41.05558591272086,1239.2460881915022,2651.7483815817236
2018-02-20,112.18557625525636,72.49854137894086,66.18391110658541,0.9854300909396106,110.26727400448954,40.21492579786275,1218.7527024115884,2718.2190129547953
2018-02-21,109.20350676846957,72.80089695757832,64.40560469010273,0.9874058295919195,110.68886211732783,39.15613083989992,1195.3073649691878,2756.0450593519577
2018-02-22,113.3003867224564,73.25484098804638,64.66410370372834,0.9898341388063162,111.02759431877087,38.18233098271306,1187.4284808061398,2789.730740167662
2018-02-23,112.97405136320214,74.70155699158073,63.52546236260732,0.9920630767682451,111.17976340194554,38.03750055552678,1201.3915802197712,2827.6750693827266
2018-02-26,110.70334714711173,75.4189369752176,65.70913525285538,0.9916748486897387,111.06918140748829,37.27334944301186,1201.2281442826848,2866.4821208336293
2018-02-27,108.89297479472263,73.89582413492737,65.09188020980638,0.9875701330114041,111.30163518337054,36.79622473598974,1180.141763280683,2846.4965766699056
2018-02-28,108.4734864188594,74.3936628293908,64.8553305513597,0.9931066283180336,111.07070483596173,36.727343805484715,1178.9272721429206,2830.4065620962187
2018-03-01,108.78247441409138,74.99762550893736,67.0281441610923,0.9884313123331013,110.84396826515511,36.2339801529292,1189.9838450703912,2810.2165327258326
2018-03-02,104.65923660480415,75.09631915605922,66.97169099438223,0.9889643285612492,110.38278513967558,38.102604208427586,1186.1299659626657,2799.6334338298475
2018-03-05,102.77535240772397,74.04759680179062,64.92447194848958,0.9877974173539064,109.95998293823106,40.453307043535446,1163.729991933976,2736.4551952878214
2018-03-06,101.95024222079968,74.79565296094282,64.25289827252323,0.9898005620354088,109.52594718291209,40.5252627168675,1184.0259211351722,2683.4914117013714
2018-03-07,102.80574274451075,75.02781214474851,60.63620706223059,0.9880516719016519,110.02150911825767,40.689484461806266,1169.6723423806063,2720.5653092867237
2018-03-08,101.82061093933116,75.43301942058395,61.20758221485458,0.9847356847244692,110.36910140755919,39.45963405041651,1154.3989262512932,2672.5294309261376
2018-03-09,101.11582896557188,75.55680857695154,60.02538265692845,0.9869360351912314,110.4801169116755,38.637139551208136,1164.6614509464582,2734.5892180686837
2018-03-12,100.91625726708968,75.31315708531713,57.36360005130069,0.9857294686045553,110.35129412893646,38.921562303246695,1162.6998532240534,2747.93548674783
2018-03-13,104.01255027321635,74.7145145290353,56.659501609966156,0.9818580201158064,110.34747135408568,40.06213492392103,1142.3401608441438,2711.340846972413
2018-03-14,104.08731553968701,75.66723989266923,57.20183253307992,0.9828166973365662,110.24846195918856,40.64128226895247,1153.9269614587483,2618.667662754457
2018-03-15,105.60394142265818,75.55514666383519,56.44392417670002,0.9756134103109037,109.6397355176037,42.71162111335008,1145.981614299923,2561.8546846975305
2018-03-16,104.6399338239308,74.71065104933005,56.61940640745652,0.9800533499016618,109.38246984679633,42.90932045877201,1132.83448758889,2639.743595127266
2018-03-19,105.035563690012,73.4982998840502,57.899438442321376,0.983581505646164,109.45311183000436,40.79895816359162,1153.0574955700858,2656.1164738778375
2018-03-20,107.49435022794715,72.89095417414342,57.3224359075272,0.983907424552782,109.94057294351546,40.973973488901706,1138.5654790878068,2670.0339503089226
2018-03-21,110.99766461621026,72.96290441493396,57.50785324237819,0.980180746065739,109.32359124696447,40.19011006520726,1134.8478618802762,2675.5908642163536
2018-03-22,111.36608134807838,74.71610193727446,57.59222795731691,0.9833107259403067,109.30639275054553,41.93705793396072,1113.621696084051,2643.5516393155353
2018-03-23,113.55561289159206,74.52378716796261,58.93344960339769,0.9844466448274773,109.71995435484727,42.70836563879434,1121.1235967664397,2722.459297021731
2018-03-26,115.79600612749641,75.63472076089353,58.96353330069403,0.9827282433669382,109.4304867437292,43.67051413173196,1093.785439985087,2651.2845087894702
2018-03-27,113.56518753324933,75.35378915341474,55.0845611928925,0.9864391862906847,109.69319661670153,46.2705461420561,1105.4037871875792,2705.921083966675
2018-03-28,118.67715644406151,74.70843132402736,53.014127538031964,0.9857515669673099,109.33121255442202,45.914014888196455,1093.794626695503,2736.6538569204386
2018-03-29,119.89474336196047,74.67826115639933,53.427083077002756,0.9853314867867407,109.66009556575567,46.009939480457334,1090.8911967135946,2787.5328754204797
2018-03-30,122.91806021194535,76.17644204753722,52.10439587461963,0.9837516638004143,108.9137506683365,45.680648618966266,1095.4306547731599,2780.129122623548
2018-04-02,127.66478907466795,75.71270648236901,50.68649385741699,0.9854294646779755,108.9790700907917,46.433889527509486,1098.7584408924927,2793.6831284225555
2018-04-03,122.24593228952725,74.88806560879674,49.93845634922454,0.9844007817442008,108.78360887560785,47.00895295076217,1105.3606881765927,2730.454205132612
2018-04-04,123.92511318971069,75.54607125079737,50.519952302015156,0.9802134524168591,108.97532140613646,47.125434676490045,1115.981878788528,2827.8962954363597
2018-04-05,127.86114303921494,75.67371862072774,50.51758456860098,0.9820717850445123,108.48927405691819,45.074512467710576,1110.7085230097969,2896.9291416247215
2018-04-06,127.0143741849944,77.37930689079427,46.99636635964967,0.977395533098144,108.43559845357206,46.275560545533224,1109.9352133183293,2891.387157164741
2018-04-09,126.70511578834589,75.33312981868467,48.35699208697173,0.9753935395361658,108.90817495645109,46.177655224599384,1121.7911015920122,2911.2369915205973
2018-04-10,126.434791714789,75.58880478915891,46.576272922269354,0.9754111824364768,109.65573823498275,47.98993456554671,1110.7411946927223,2940.6804186506683
2018-04-11,127.06185741633925,76.51535906988566,46.68590518458189,0.9747278952183489,110.2393834353828,48.30148028009419,1124.6861541012497,2997.987587218239
2018-04-12,126.23725838403332,76.32368778052755,48.938304535477116,0.9752878247104917,109.90486051679174,46.5625642782886,1135.642086723203,3007.5987589413517
2018-04-13,124.23742805957652,77.09598981113932,49.133750292671905,0.9704295013512405,110.16365813190671,48.42486761217924,1164.7128232993464,3009.6982171084865
2018-04-16,124.81550396307688,78.95392237504419,49.340999235983666,0.9712311009519099,109.8857732163657,46.39919470513363,1175.3430167245463,2933.0369756865616
2018-04-17,127.66293563931922,78.02049093971769,49.66817194945086,0.9701464153014088,110.40206063783799,46.81796562890329,1198.369107141214,2869.4676416208044
2018-04-18,128.71963515815102,78.07589549157346,50.015779085284166,0.9747912469126334,110.66054190444065,45.20622147465101,1204.7625359714548,2845.6155145986136
2018-04-19,127.50103357719483,79.30073920321291,49.26261649715232,0.9736807735140963,110.6748867217765,46.4894261507849,1211.7693120293566,2832.274420394478
2018-04-20,126.80697796338421,77.92075210724518,48.32682988289182,0.9717692986686522,110.60879568951056,49.26033035565244,1203.584180718594,2815.5170383577124
2018-04-23,121.60180917714514,78.62270637768336,46.42100239518556,0.9691263110762502,111.06996152874193,46.14964626117051,1204.738663628263,2860.617659691942
2018-04-24,125.31174475614488,77.53760322304971,45.69680591849456,0.9743724912292636,111.0588278115636,45.13029665752842,1196.094834340166,2804.975423807099
2018-04-25,124.20982293249061,78.80327333588163,46.71100776191023,0.9709399611882422,111.15415452324896,44.58580901310235,1205.4535635954496,2796.2037199640718
2018-04-26,125.13276323131858,78.61579419373496,44.156983064860064,0.9710768708456882,110.58871469547881,45.58514875324094,1197.2585540402006,2762.368947173339
2018-04-27,125.1104825294315,79.29715015261029,43.969598692662046,0.9758609279685908,111.31807728775347,47.931145481908395,1194.4531530667027,2680.4946267705495
2018-04-30,128.16337476223435,78.80192523355407,44.01155262821973,0.9777003870844916,110.60366618681125,50.27371484692201,1204.9041681948231,2699.3798684286803
2018-05-01,130.44703270970538,79.46025921899474,44.140097297140336,0.9767976538628054,110.27665880530162,50.706894712665004,1209.2563189176592,2757.859169258332
2018-05-02,130.97054276412385,78.4433250148453,42.40072051596441,0.9764238466010865,110.26454673315145,50.55767712583759,1190.7484949945365,2817.1236400558178
2018-05-03,133.78020076510748,77.47460662862898,43.25507607235835,0.9792149469268375,110.28150413107053,49.11906050691498,1209.9598113441768,2838.585695577492
2018-05-04,133.1085239419509,78.37274502384656,45.009294861037944,0.9777544669868753,110.58650860419473,51.98244656692861,1196.4498255823257,2807.4036279733305
2018-05-07,131.5169317957744,78.18661703871184,44.773025616250806,0.9786367792403466,110.22361874613054,51.01141942073076,1200.0546150524315,2816.1016303139804
2018-05-08,133.81605768868212,78.66670830721284,45.636973345895285,0.9752811745319374,110.05457261294065,53.84007396843231,1204.7597657446822,2858.1963210638955
2018-05-09,134.5459834351198,79.16860488405707,45.37352929476902,0.9857310564560092,109.88017753002511,53.778177452496756,1175.5463133104356,2921.4348668809535
2018-05-10,133.05991511071372,79.09641011568536,44.77455270966245,0.9853209441975346,109.7552450434777,53.708736204822685,1174.925607427725,2912.4248514082915
2018-05-11,132.6131605204483,80.64889679792216,45.76117891798618,0.9879441907069326,109.43368461776473,55.73380396025677,1188.2215885513174,2880.1898810067196
2018-05-14,136.65481716377482,79.82237551942237,43.65384020473913,0.9912089293037308,109.3813670956708,57.367230609193854,1179.2599956325075,2807.5071366068883
2018-05-15,140.02164144464726,78.13740272356154,41.95021579221391,0.9854829525429033,108.15871429447135,55.578914385741285,1153.6770354368864,2805.5078835639993
2018-05-16,133.75870487769234,76.85484748090389,44.39597839175932,0.9865032947098008,108.18155987030956,52.87652531909975,1150.8436315652664,2808.2072626269337
2018-05-17,129.46456679091193,77.00031143566564,45.718126652344935,0.9854726213648674,108.09621051832103,49.63715643456015,1134.7406376976687,2867.6118039364464
2018-05-18,127.75161943351607,75.92649015470423,44.92653658701358,0.9853027274804218,107.59532903764614,49.8255540225121,1119.3080779095453,2912.0024347804333
2018-05-21,125.05080768578229,77.43014024748871,44.91526827848435,0.9828030801950925,107.98760465441758,47.771001967406306,1113.1847279533974,2911.9980361069534
2018-05-22,124.7477675534644,75.09726442976363,43.88149111720588,0.9832991038848775,107.41747694282213,49.58595986295072,1118.6970059831071,2882.048695950203
2018-05-23,124.19814768836376,77.19424002866901,44.90830533952929,0.9844207113181578,106.8092711232811,52.01013510610838,1130.4701852315347,2873.494464876425
2018-05-24,122.83271804869173,76.97666350238501,43.55888185295043,0.9830303581573681,107.13532159634876,49.189696300606506,1126.9196680712732,2880.032008044762
2018-05-25,123.0871489192396,75.61540400436765,42.27155039981445,0.9862424060654,106.61056032369693,50.67815332703036,1121.4837984633616,2942.228969065494
2018-05-28,122.05056186521004,74.29235600184899,43.176747944370504,0.9861909501828298,107.22829456942983,52.034604908420505,1118.9108159903963,2915.768468184234
2018-05-29,122.10761401781636,74.50432325727769,42.22497209714502,0.9886818897453827,107.0578601312259,51.37424246088993,1112.8609957027365,2929.2403254587516
2018-05-30,120.41751617839725,74.65516110784951,45.14546553417382,0.988522881638508,106.87200565694963,48.803954338201386,1113.419895914727,2864.2562452744837
2018-05-31,119.5130406610535,74.82493544778302,43.191807420499714,0.9889898482397629,107.00218224715267,46.90484603424464,1109.0518473160594,2759.38629405685
2018-06-01,123.27889880919071,75.19595108522064,42.99788862176907,0.9885049391076902,107.4864499877632,46.77234141280766,1112.7207768291244,2843.1960059492926
2018-06-04,122.42539671299812,73.96352479898675,42.111594024723054,0.9927416628776936,107.52575920500544,46.06748509728912,1123.5547201355787,2899.943775010591
2018-06-05,121.26076937936617,72.88520668369448,40.458157453420405,0.987399058066559,107.41178772735032,44.83306636791683,1144.4356970894678,2903.338898957209
2018-06-06,116.55063842207777,74.43627233080086,40.62171998242686,0.9894873462911888,107.70482202603793,45.2319325758068,1150.4250169702477,2917.2029618726892
2018-06-07,113.97163874844856,74.84574499740195,41.66154005023367,0.9888638018042277,107.94233365515699,45.801297413560974,1171.3127325347098,2902.456483356378
2018-06-08,113.3060348894027,74.71446734932506,41.5548958033282,0.982121873635122,107.6648744314863,46.21335116724343,1171.2160229271417,2856.055541146377
2018-06-11,111.799564866588,74.31592566737805,40.72216500757488,0.9806102389547271,107.43258095355333,47.45469378801852,1183.1201603199272,2909.382958785928
2018-06-12,112.7536663760996,73.5263310508749,41.69932435667337,0.9796857669265117,107.44248718647331,49.359839154926675,1184.1138967340491,2923.771837656993
2018-06-13,109.56774503955846,74.06345114925023,40.67768398023432,0.9826599155615081,107.36315200756121,46.04853112396998,1179.8745309464953,2910.4374184359235
2018-06-14,110.63159355543739,74.80835807459518,40.3443667210646,0.9856458304859983,106.00305183689514,45.06218678603788,1166.7500282235387,2837.4329660600897
2018-06-15,112.75507045958703,75.73879121632176,39.561917966198656,0.9891292714080823,106.0460750379366,44.49212655462291,1158.665351301296,2793.267088995712
2018-06-18,113.82122570685189,76.47742041086087,39.79780710098408,0.9830454804557085,106.17178572704833,45.24679741904581,1150.9114978218133,2795.6832953568955
2018-06-19,109.57823379640853,75.06644749552433,39.475210704869156,0.9821319820691354,106.32113943465643,43.635660243571245,1146.9845179928286,2768.297912346789
2018-06-20,110.73540289970146,76.66653698093356,41.17355301063899,0.9775107366732821,106.30071974035266,42.179281713785585,1146.2419034230995,2791.71324352383
2018-06-21,110.91588144971307,76.61017362266169,42.700102812615334,0.9796250612875363,106.18478627834511,42.20991824814188,1156.2244990205122,2825.760448153529
2018-06-22,109.97292763520934,74.57014868847172,41.43547789413711,0.9800540760092881,105.42597839021614,42.01694146905968,1150.9802210854266,2882.2334291246757
2018-06-25,107.07394487482732,72.40936418864536,41.00077752732548,0.981920382592544,105.87716725057537,40.87072726812867,1156.3928638071936,2818.1653893109224
2018-06-26,105.47034665944452,73.02585178707285,41.736895792982885,0.9789764456094971,106.07829080723384,38.57971888009129,1154.0493306668616,2754.2354186998855
2018-06-27,103.76658007130055,71.62805225327484,42.314561972245585,0.9806031357906289,105.78500535984945,39.014414674059196,1157.0645448175367,2747.1596912722994
2018-06-28,108.24549888775223,70.72459479036752,42.32969481343308,0.9794782260305902,105.62769035648799,39.200995655008626,1153.658196549175,2699.885097019951
2018-06-29,108.51444023759679,71.97889368973507,43.327370142054455,0.9800748589965257,105.3169772887396,39.42024243366536,1166.1712696913044,2764.2065797616874
2018-07-02,109.29506503618788,71.58550326709727,43.107751556504525,0.9823448474066511,105.60611292363483,37.341574088584196,1173.8518785090525,2803.5295379540353
2018-07-03,107.3557521462779,70.7640798941768,42.29176051077553,0.980340089429829,105.00764325607584,37.692314453101254,1164.62869658681,2799.5830746845063
2018-07-04,106.28741472730323,71.0349409318465,41.22324116933391,0.9810614198685091,105.17136319955665,38.62813311345098,1187.5459000844185,2682.442820554082
2018-07-05,106.96832237731559,70.27931082337759,39.239312220870545,0.9835384938714272,105.73180031093071,38.17429769348854,1190.0506279128128,2679.0051767217788
2018-07-06,107.89723030003702,71.20756250722305,39.57768981616826,0.9845587279783691,106.26457716131186,37.98572175284129,1201.0355636395968,2634.9623089954075
2018-07-09,111.3652305921893,71.9956437234252,39.17819307635134,0.9783130374765262,106.26444508841362,36.63896525184762,1204.634281784756,2711.4378120367774
2018-07-10,111.72173250685567,71.80340173203744,39.51336781108935,0.9791514034095622,105.2600913151976,36.90379557356468,1212.1063554586979,2697.374037767644
2018-07-11,113.90825881825906,71.66588970049119,40.271035416402825,0.9858285455765942,105.21950675902438,34.75363412072794,1208.0265057792294,2604.266619948376
2018-07-12,115.3007595489327,73.07342673775548,40.97163027896737,0.9867758525151178,104.94807180487601,36.39642076394004,1217.1262820819109,2619.0833113680214
2018-07-13,115.77317055668284,73.19578164196909,41.4348313821809,0.9849602031651502,105.58835996325271,36.56275941628028,1224.4297025054138,2596.372334942036
2018-07-16,116.64128070332801,70.69056185661465,40.27641824558601,0.9848673810479164,105.02980889610717,39.23851070229406,1204.0052194359648,2614.3340776506884
2018-07-17,120.50391072683631,71.20089864627703,39.964046878303684,0.9832360149544999,105.31265647740334,38.29646781180945,1202.5666004373663,2650.474559037757
2018-07-18,119.76189819217198,71.29436051676674,39.66023390704173,0.9803753951615463,105.81358686339325,39.89695330507559,1198.7580725681241,2636.3965019964658
2018-07-19,119.33578694170474,71.87056503932911,38.76262340015208,0.9801150310673075,105.92488542669588,40.66541907469539,1165.4225612504997,2657.667118208477
2018-07-20,120.16122485160183,72.95695500599444,38.25263905437579,0.9785908937636492,106.43439115336264,38.75842639864605,1184.4083470494002,2793.5214514464974
2018-07-23,121.30864843643383,73.8478671916021,36.82812826978399,0.9765518241163392,106.88476297789147,39.17912820352339,1182.259505033471,2806.5319497779024
2018-07-24,122.53866107847276,73.52319980547753,36.801477645421656,0.9764454560170729,106.43487261983256,39.559472865966825,1203.5825709404292,2903.748090861361
2018-07-25,118.92034121985526,74.15251930339114,37.422966077731694,0.9752429327888581,106.02437458833396,37.99195132529321,1198.2301937658767,2924.0748581055054
2018-07-26,118.54441457595865,73.47298588908343,36.25428742171123,0.9762690334460802,106.47669257198135,36.93548409197683,1203.6034050118983,2814.1603319625033
2018-07-27,116.9856358761992,74.27707878675041,35.24119107971685,0.9744987548747444,107.08061424425624,36.12344567674127,1193.325296090732,2846.5709243099213
2018-07-30,121.55915085328462,74.01004903338068,35.91847026329981,0.978433106045857,107.22005554653542,35.830934737522114,1182.8678674423072,2765.4316426626074
2018-07-31,124.2619012560233,74.21093874182014,37.11527453873271,0.9813358978526272,106.95544909282367,34.555116940973235,1187.749203337576,2730.4485516194245
2018-08-01,125.19806343288825,73.39704666696883,36.31615924593005,0.9809208198246184,107.35507769823816,34.872892598862265,1201.7453447782532,2663.085016310618
2018-08-02,122.55118321250791,73.29888138414479,38.282408153800105,0.9829050836865544,106.89705252305359,34.79323546370958,1204.3977745019445,2632.7958465507586
2018-08-03,124.0543347282802,73.12687148027955,37.995930635613284,0.9866212220952004,106.16602167803423,33.789305871900524,1194.5541233186673,2588.160422544913
2018-08-06,122.2462352439836,73.66268225918787,39.03752526781209,0.9893325793394343,105.7330502587255,33.6804185849737,1199.956676074567,2600.5837453928957
2018-08-07,125.43868931937612,72.91647829101343,39.190083351588925,0.9881654714670738,105.8392379691739,32.59028759609095,1188.8098258753616,2562.6094567068803
2018-08-08,124.02457052735923,74.60951498893343,40.341685826410306,0.9875350722807187,105.91245048148843,31.031393744577436,1186.6783808425153,2570.7900601821243
2018-08-09,126.86643037790047,74.97525611339907,40.77827369512279,0.9884172261712755,106.02641278221087,29.731092225933743,1181.7328076918177,2644.5659145656673
2018-08-10,128.95692639139818,75.53108648561137,40.84628707360263,0.990372635876892,105.62567984418219,28.321785329112757,1177.2175655502786,2673.017374227972
2018-08-13,129.2350345952083,76.67986749558148,41.205173290892496,0.9905058673290819,106.18654584718549,29.28391244039354,1176.0628175220465,2614.047945365258
2018-08-14,126.88977671836828,76.49416671722187,40.82731012518071,0.9954319372722336,105.47291527984017,29.227460858247223,1163.5233242531845,2620.154459074198
2018-08-15,127.8598867042273,76.02958286726013,41.3687633549812,0.9948387784716857,105.39722976677693,28.861046067288704,1171.0958166524813,2627.412363628562
2018-08-16,131.8829715206799,77.47797479150015,41.94148762229582,0.9883938896035245,104.771453398163,29.714972763744015,1165.525633379497,2639.752991477461
2018-08-17,130.21999213622684,78.07984690106004,42.9459757068589,0.9848071236040205,104.43049715539682,28.23184342909145,1168.2460554290435,2551.8344120267734
2018-08-20,129.26656902760848,78.68841428260052,45.15564593623412,0.9858955866278737,104.95385466132824,28.45133938508381,1171.858779360858,2541.0696058503327
2018-08-21,128.2756887257843,80.07456360029592,45.57861249667292,0.9868902458745359,104.69853330976065,28.156832402997185,1196.0868480980982,2537.6390688575216
2018-08-22,131.67799114999033,79.44967966908516,46.49194427652206,0.9877482352239302,104.52946062973123,28.704676708110757,1177.6259184960643,2566.8027046141833
2018-08-23,133.75034785980597,79.7751133289117,48.0156290627378,0.9875464369121056,104.46710287560987,29.01041555516011,1187.844252224508,2596.056068088091
2018-08-24,133.14415630849192,78.58419711685347,48.81206340884629,0.9852072220163158,104.12517144742874,28.440671437839658,1188.529742968598,2554.711462725722
2018-08-27,130.1199517987441,77.80757863837165,48.58834330991939,0.9865499150329149,104.1531881618928,27.518799414279265,1191.247460413226,2571.2024073290895
2018-08-28,128.9359560306052,76.8782689708054,47.62066982450396,0.9849759368449226,105.07566963172032,26.78481325581095,1194.416168736965,2534.4803610316094
2018-08-29,127.63116769522271,76.06397076403535,48.57451468155051,0.9860961731106768,105.02130608565,27.188943814586008,1203.2962432103284,2491.357949472835
2018-08-30,129.0280969855943,75.24518203208748,49.59207210643802,0.9882858937742729,105.19089577226974,27.01771354968375,1196.9655902120107,2478.222080389867
2018-08-31,131.0129484954589,74.47505017602634,49.65365459929366,0.9831044220075055,105.30045194653601,26.178385245050656,1181.1879471,2503.9318938669094
2018-09-03,131.56408729550054,73.9797417641995,49.27865074077892,0.9898024120254505,105.21867801934337,26.02035992387876,1188.8928984356728,2508.299368923407
2018-09-04,134.1622897507399,74.2876256249399,50.21628689172262,0.9911188405617405,105.49027005556596,25.98706455506216,1191.538515376672,2494.7026057923895
2018-09-05,135.78342504091046,72.78771535680475,51.12788359811036,0.9940863257456308,105.80326465664245,25.90590873034877,1197.558516017945,2455.9559492619483
2018-09-06,138.0567171551667,71.58757481149321,51.886788989505895,0.9956748480425083,105.9753971882562,25.558445487867733,1206.6619514767408,2365.711117870286
2018-09-07,140.20273099350487,71.79314344654986,53.250060761477656,0.9962723992704818,106.7546089118978,24.8363023450671,1214.0154377186138,2323.790504460713
2018-09-10,139.84833724031446,72.59260237168111,54.08266583329716,1.002487760241849,106.60455175834089,25.79448789104842,1210.928194188706,2291.2156050660797
2018-09-11,135.3089901006661,72.76973263263612,53.37782591165812,1.0050366376113864,106.37923205582668,25.42567709787135,1215.2228149231862,2370.0891349937447
2018-09-12,132.3629077814125,73.88050380849454,54.544271924681496,1.0043704612259277,106.66663311869968,25.208839479201174,1244.0404684469552,2364.7756183322913
2018-09-13,132.57578464639724,73.51945908518489,52.23506647319595,1.0035775507813633,106.76563552875213,26.343935002402564,1250.160614204154,2355.818690730357
2018-09-14,132.73472496265174,73.88044738531116,51.74018354167205,1.0056315840444896,107.45964980870563,26.056931999508635,1265.25668199241,2397.108008464093
2018-09-17,134.1609459400434,74.00448410690404,52.17710852872359,1.0049757317190862,108.24920679332604,25.49535053417606,1279.6166455737812,2471.4050154428246
2018-09-18,133.29390578489944,75.29865264845427,52.36492178693377,1.0051637419417276,108.21692095090567,24.261071331889134,1286.6279717486566,2542.7570368522297
2018-09-19,131.41520703253906,76.25570453780878,52.25337744435163,1.00186874702048,108.64887526905768,25.48822312685725,1276.4088987331668,2553.7316624498467
2018-09-20,127.63114371060263,76.20765507270788,52.88834272462131,1.0071373030718196,109.32578979868069,26.74415405331494,1269.6810502826067,2541.209946490794
